F_MASV,F_MAMH,F_NHHK,IDKH,TIN_CHI,DIEMTB
1606466,504,20191,11,3,36.667
1606468,471,20201,3,3,4.0
1606478,526,20191,11,3,36.667
1606482,312,20201,11,3,36.667
1606485,482,20191,11,3,3.75
1606489,488,20201,11,3,38.333
1606490,117,20201,11,3,4.0
1606493,213,20191,11,3,4.0
1606500,467,20191,11,3,4.0
1606510,471,20201,11,3,3.75
1606515,467,20191,11,3,4.0
1606518,483,20201,11,3,3.75
1606521,471,20201,11,3,36.667
1606523,127,20201,12,3,4.0
1606528,384,20201,12,3,3.6
1606536,371,20201,12,3,3.75
1606544,251,20201,12,3,36.667
1606546,317,20201,12,3,4.0
1606548,404,20201,12,3,4.0
1606550,383,20201,12,3,4.0
1606555,127,20201,12,3,38.333
1606569,260,20201,12,3,36.667
1606571,250,20201,12,3,4.0
1606573,251,20201,12,3,36.667
1606577,384,20201,12,3,3.6
1606578,106,20201,12,3,36.667
1606583,329,20201,12,3,4.0
1606591,376,20201,12,3,4.0
1606604,375,20201,12,3,4.0
1606605,130,20191,12,3,4.0
1606608,329,20201,12,3,4.0
1606615,384,20201,12,3,4.0
1606617,128,20201,12,3,3.8
1606618,300,20201,6,3,4.0
1606628,107,20201,6,3,3.6
1606632,255,20201,6,3,4.0
1606639,488,20201,6,3,4.0
1606649,236,20201,6,3,38.571
1606650,199,20201,6,3,3.8
1606652,199,20201,6,3,3.6
1606653,300,20201,6,3,4.0
1606659,489,20201,6,3,38.571
1606661,300,20201,6,3,4.0
1606662,491,20201,6,3,3.75
1606663,494,20201,6,3,4.0
1606664,255,20201,6,3,4.0
1606665,494,20201,6,3,4.0
1606668,494,20201,6,3,36.667
1606672,491,20201,6,3,4.0
1606675,233,20201,6,3,36.667
1606679,197,20191,6,3,4.0
1606680,199,20201,6,3,4.0
1606683,495,20201,6,3,36.667
1606688,495,20201,6,3,4.0
1606690,197,20201,6,3,4.0
1606698,565,20201,6,3,4.0
1606706,233,20201,6,3,4.0
1606708,489,20201,6,3,3.6
1606712,565,20201,6,3,4.0
1606717,247,20201,6,3,4.0
1606725,385,20201,6,3,3.75
1606726,199,20201,6,3,3.6
1606730,247,20201,6,3,4.0
1606731,491,20201,6,3,36.667
1606734,236,20201,6,3,4.0
1606741,255,20201,6,3,38.571
1606743,491,20201,6,3,36.667
1606745,488,20201,6,3,36.667
1606749,491,20201,6,3,4.0
1606750,107,20201,6,3,4.0
1606754,494,20201,6,3,3.75
1606761,124,20191,6,3,4.0
1606763,565,20201,6,3,3.75
1606769,233,20201,6,3,4.0
1606771,255,20201,6,3,4.0
1606787,222,20201,7,3,36.667
1606790,270,20201,7,3,4.0
1606793,271,20201,7,3,36.667
1606803,201,20201,7,3,4.0
1606810,271,20201,7,3,36.667
1606812,212,20201,7,3,3.75
1606817,213,20201,7,3,3.8
1606826,271,20201,7,3,3.8
1606837,181,20201,7,3,4.0
1606856,112,20191,7,3,3.75
1606857,271,20201,7,3,4.0
1606860,277,20201,7,3,4.0
1606862,428,20201,7,3,4.0
1606863,179,20201,7,3,4.0
1606868,501,20201,7,3,3.8
1606878,230,20201,7,3,4.0
1606880,277,20201,7,3,3.8
1606885,501,20201,7,3,4.0
1606894,19,20191,7,3,36.667
1606895,466,20201,7,3,4.0
1606900,269,20201,7,3,3.75
1606911,183,20191,7,3,4.0
1606912,335,20201,7,3,36.667
1606920,313,20201,7,3,4.0
1606927,187,20191,7,3,4.0
1606935,178,20191,7,3,4.0
1606949,466,20201,7,3,38.333
1606973,179,20201,7,3,4.0
1606980,178,20201,7,3,36.667
1606990,201,20201,7,3,4.0
1606992,428,20191,7,3,4.0
1606995,466,20201,7,3,4.0
1606997,221,20201,7,3,4.0
1606998,332,20201,7,3,4.0
1607004,277,20201,7,3,38.333
1607009,202,20201,7,3,3.6
1607010,308,20201,7,3,4.0
1607012,207,20191,7,3,4.0
1607014,270,20201,7,3,3.8
1607021,212,20201,7,3,36.667
1607026,202,20201,7,3,3.75
1607030,184,20201,7,3,3.75
1607031,221,20201,7,3,4.0
1607038,501,20201,7,3,4.0
1607042,221,20201,7,3,4.0
1607045,466,20201,7,3,3.6
1607047,271,20201,7,3,4.0
1607066,19,20201,9,3,4.0
1607071,221,20201,9,3,4.0
1607083,207,20201,9,3,4.0
1607092,221,20201,9,3,3.75
1607099,428,20201,9,3,4.0
1607116,19,20191,9,3,4.0
1607133,175,20191,9,3,3.75
1607135,271,20201,9,3,36.667
1607138,271,20201,9,3,36.667
1607142,271,20201,9,3,3.75
1607157,376,20191,3,3,4.0
1607159,385,20201,3,3,36.667
1607161,382,20201,3,3,3.75
1607174,377,20191,3,3,4.0
1607175,379,20201,3,3,3.6
1607176,379,20201,3,3,36.667
1607179,307,20201,3,3,36.667
1607180,522,20201,3,3,36.667
1607182,471,20191,4,3,4.0
1607184,110,20191,3,3,4.0
1607187,11,20201,3,3,38.333
1607192,379,20201,3,3,3.8
1607194,377,20191,3,3,4.0
1607196,105,20191,3,3,4.0
1607200,384,20201,3,3,4.0
1607203,374,20191,3,3,3.75
1607207,384,20201,3,3,4.0
1607208,105,20191,3,3,4.0
1607209,377,20191,3,3,4.0
1607212,379,20201,3,3,4.0
1607216,110,20191,3,3,4.0
1607234,362,20201,17,3,3.8
1607239,362,20201,17,3,4.0
1607243,376,20201,17,3,4.0
1607246,361,20201,17,3,36.667
1607253,236,20201,17,3,3.75
1607256,362,20201,17,3,36.667
1607261,374,20201,17,3,3.8
1607265,363,20191,17,3,4.0
1607271,359,20191,17,3,36.667
1607276,362,20201,17,3,4.0
1607282,374,20201,17,3,4.0
1607283,371,20201,17,3,4.0
1607287,361,20201,17,3,4.0
1607289,371,20201,17,3,3.6
1607290,362,20201,17,3,4.0
1607293,20,20201,17,3,3.75
1607294,370,20201,17,3,4.0
1607300,370,20201,17,3,36.667
1607304,361,20201,17,3,4.0
1607308,361,20201,17,3,4.0
1607323,362,20201,17,3,4.0
1607324,362,20201,17,3,4.0
1607332,115,20201,12,3,4.0
1607334,319,20191,12,3,4.0
1607340,331,20201,12,3,4.0
1607345,331,20201,12,3,4.0
1607347,118,20191,12,3,36.667
1607361,331,20201,12,3,4.0
1607368,102,20201,12,3,4.0
1607370,115,20191,12,3,36.667
1607371,114,20191,12,3,4.0
1607373,114,20191,12,3,4.0
1607374,108,20201,12,3,4.0
1607376,331,20201,12,3,4.0
1607377,308,20191,12,3,36.667
1607392,331,20201,12,3,4.0
1607413,114,20191,12,3,4.0
1607415,209,20201,12,3,3.6
1607423,558,20201,12,3,4.0
1607430,207,20191,12,3,4.0
1607442,402,20201,12,3,4.0
1607443,206,20191,12,3,3.8
1607447,19,20191,12,3,4.0
1607451,423,20191,12,3,4.0
1607460,337,20201,12,3,4.0
1607461,425,20191,12,3,36.667
1607464,558,20201,12,3,3.75
1607469,415,20201,12,3,4.0
1607470,423,20201,12,3,4.0
1607475,428,20201,12,3,4.0
1607481,397,20191,12,3,4.0
1607486,211,20191,12,3,4.0
1607490,402,20201,12,3,36.667
1607495,276,20201,12,3,3.75
1607497,206,20191,12,3,36.667
1607501,211,20191,12,3,4.0
1607502,276,20201,12,3,4.0
1607503,211,20191,12,3,4.0
1607505,207,20201,12,3,36.667
1607508,276,20201,12,3,4.0
1607509,276,20201,12,3,3.75
1607510,211,20191,12,3,4.0
1607517,207,20201,12,3,4.0
1607518,429,20201,12,3,3.6
1607519,337,20191,12,3,4.0
1607525,207,20201,12,3,4.0
1607538,423,20191,12,3,4.0
1607544,276,20201,12,3,36.667
1607545,415,20201,12,3,4.0
1607552,428,20201,12,3,4.0
1607561,24,20191,12,3,4.0
1607568,405,20201,12,3,3.75
1607576,400,20201,12,3,4.0
1607589,349,20191,12,3,4.0
1607596,207,20201,12,3,36.667
1607606,10,20201,12,3,36.667
1607613,429,20191,12,3,4.0
1607615,204,20201,12,3,3.75
1607622,428,20201,12,3,4.0
1607638,367,20201,12,3,4.0
1607640,59,20201,12,3,36.667
1607648,316,20191,12,3,4.0
1607650,59,20201,12,3,4.0
1607653,280,20201,12,3,4.0
1607670,315,20201,12,3,4.0
1607678,337,20191,12,3,4.0
1607680,325,20201,12,3,36.667
1607681,206,20191,12,3,4.0
1607684,19,20191,12,3,36.667
1607688,307,20201,12,3,4.0
1607697,318,20201,12,3,3.6
1607698,20,20191,12,3,4.0
1607708,224,20191,12,3,4.0
1607718,431,20201,12,3,4.0
1607719,225,20191,12,3,4.0
1607722,303,20201,12,3,3.6
1607724,323,20201,12,3,4.0
1607727,226,20191,12,3,4.0
1607733,336,20191,12,3,4.0
1607735,395,20201,12,3,4.0
1607737,316,20191,12,3,4.0
1607740,323,20201,12,3,3.8
1607741,206,20191,12,3,4.0
1607744,311,20201,12,3,3.8
1607747,113,20191,12,3,4.0
1607748,325,20201,12,3,4.0
1607749,303,20191,12,3,4.0
1607753,367,20201,12,3,4.0
1607756,367,20201,12,3,4.0
1607764,367,20201,12,3,4.0
1607771,338,20201,12,3,4.0
1607774,315,20201,12,3,4.0
1607777,307,20201,12,3,4.0
1607786,367,20201,12,3,3.75
1607802,594,20201,15,3,4.0
1607806,279,20191,15,3,36.667
1607811,594,20201,15,3,3.75
1607828,405,20191,15,3,4.0
1607830,308,20201,15,3,3.6
1607835,121,20191,15,3,4.0
1607860,121,20191,15,3,4.0
1607865,582,20201,14,3,4.0
1607889,108,20201,14,3,36.667
1607892,255,20201,14,3,4.0
1607893,356,20191,14,3,4.0
1607894,113,20201,14,3,36.667
1607899,351,20201,14,3,4.0
1607910,193,20201,14,3,36.667
1607911,356,20191,14,3,4.0
1607924,351,20191,14,3,4.0
1607958,585,20201,14,3,36.667
1607961,347,20201,14,3,4.0
1607962,571,20191,14,3,4.0
1607966,19,20191,14,3,4.0
1607975,346,20201,14,3,4.0
1607978,346,20201,14,3,3.75
1607989,192,20201,14,3,4.0
1607994,582,20201,14,3,4.0
1608006,359,20201,14,3,4.0
1608019,440,20201,14,3,36.667
1608021,189,20201,14,3,36.667
1608025,560,20201,14,3,3.8
1608030,187,20191,14,3,36.667
1608032,313,20201,14,3,4.0
1608039,426,20201,14,3,3.75
1608042,188,20191,14,3,4.0
1608043,415,20191,14,3,4.0
1608046,188,20201,14,3,4.0
1608052,7,20201,14,3,4.0
1608054,189,20201,14,3,3.75
1608064,556,20191,14,3,4.0
1608070,556,20201,14,3,4.0
1608076,440,20201,14,3,4.0
1608081,189,20201,14,3,36.667
1608082,310,20201,14,3,3.75
1608086,556,20191,14,3,3.6
1608089,190,20201,14,3,36.667
1608092,440,20201,14,3,4.0
1608103,426,20201,14,3,4.0
1608114,235,20201,14,3,3.75
1608128,440,20201,14,3,3.75
1608129,310,20201,14,3,4.0
1608141,558,20191,14,3,4.0
1608142,556,20191,14,3,4.0
1608143,187,20201,9,3,4.0
1608145,187,20201,9,3,4.0
1608146,562,20201,9,3,36.667
1608157,304,20191,9,3,4.0
1608164,75,20201,9,3,3.6
1608171,423,20191,9,3,4.0
1608173,302,20191,9,3,4.0
1608191,564,20201,9,3,36.667
1608195,20,20191,9,3,4.0
1608196,564,20201,9,3,4.0
1608204,189,20201,9,3,3.75
1608215,302,20191,9,3,4.0
1608220,193,20201,9,3,4.0
1608224,193,20201,9,3,3.75
1608225,440,20201,9,3,4.0
1608230,189,20201,9,3,4.0
1608236,137,20201,9,3,4.0
1608239,302,20191,9,3,4.0
1608248,337,20201,14,3,36.667
1608249,24,20201,14,3,36.667
1608250,128,20201,14,3,38.333
1608259,326,20201,14,3,4.0
1608261,332,20201,14,3,4.0
1608262,337,20201,14,3,4.0
1608277,332,20201,14,3,4.0
1608278,333,20201,14,3,4.0
1608279,124,20191,14,3,36.667
1608280,19,20191,14,3,36.667
1608284,316,20201,14,3,4.0
1608287,327,20191,14,3,4.0
1608291,327,20201,14,3,4.0
1608292,501,20201,7,3,4.0
1608306,326,20201,14,3,36.667
1608310,332,20201,14,3,3.75
1608314,311,20201,14,3,4.0
1608316,326,20201,14,3,4.0
1608321,363,20201,14,3,36.667
1608323,337,20201,14,3,4.0
1608325,326,20201,14,3,4.0
1608326,363,20201,14,3,36.667
1608332,199,20201,13,3,4.0
1608333,278,20201,13,3,3.6
1608334,289,20201,13,3,3.8
1608336,291,20201,13,3,4.0
1608337,291,20201,13,3,4.0
1608339,292,20201,13,3,4.0
1608340,287,20201,13,3,4.0
1608342,292,20201,13,3,3.8
1608343,271,20191,13,3,4.0
1608351,203,20201,13,3,4.0
1608353,292,20201,13,3,4.0
1608354,292,20201,13,3,4.0
1608357,278,20201,13,3,4.0
1608366,203,20201,13,3,4.0
1608367,278,20201,13,3,3.75
1608368,278,20201,13,3,3.75
1608370,203,20201,13,3,3.875
1608371,289,20201,13,3,4.0
1608372,287,20201,13,3,4.0
1608373,292,20201,13,3,4.0
1608374,208,20201,13,3,4.0
1608376,292,20201,13,3,4.0
1608377,291,20201,13,3,4.0
1608378,195,20191,13,3,36.667
1608379,199,20201,13,3,4.0
1608380,199,20201,13,3,4.0
1608382,291,20201,13,3,3.75
1608383,195,20191,13,3,36.667
1608385,278,20201,13,3,4.0
1608386,196,20191,13,3,36.667
1608388,289,20201,13,3,4.0
1608389,289,20201,13,3,3.75
1608393,341,20201,13,3,36.667
1608395,341,20201,13,3,4.0
1608397,340,20201,13,3,4.0
1608405,344,20201,13,3,4.0
1608406,345,20201,13,3,36.667
1608408,344,20201,13,3,4.0
1608409,23,20201,13,3,3.75
1608415,363,20201,13,3,4.0
1608416,340,20201,13,3,3.6
1608418,340,20201,13,3,36.667
1608423,340,20201,13,3,36.667
1608435,344,20201,13,3,4.0
1608441,123,20201,1,3,38.333
1608442,123,20201,1,3,4.0
1608443,125,20191,1,3,4.0
1608445,223,20201,1,3,4.0
1608446,223,20201,1,3,4.0
1608447,394,20201,1,3,3.75
1608448,125,20191,1,3,4.0
1608450,223,20201,1,3,4.0
1608453,351,20201,1,3,4.0
1608454,62,20201,1,3,4.0
1608455,351,20201,1,3,4.0
1608456,71,20201,1,3,4.0
1608458,124,20201,1,3,4.0
1608461,116,20191,1,3,4.0
1608462,13,20191,1,3,4.0
1608463,124,20201,1,3,4.0
1608467,351,20201,1,3,4.0
1608469,119,20191,1,3,3.8
1608470,124,20201,1,3,4.0
1608475,114,20191,1,3,4.0
1608476,223,20201,1,3,4.0
1608483,62,20201,1,3,36.667
1608484,124,20201,1,3,4.0
1608486,351,20201,1,3,4.0
1608488,223,20201,1,3,38.571
1608490,223,20201,1,3,3.875
1608491,124,20201,1,3,4.0
1608492,62,20201,1,3,3.8
1608493,313,20191,17,3,4.0
1608497,125,20201,17,3,36.667
1608500,327,20201,17,3,4.0
1608501,132,20191,17,3,36.667
1608510,327,20201,17,3,4.0
1608512,327,20201,17,3,4.0
1608513,311,20191,17,3,4.0
1608515,20,20201,17,3,4.0
1608519,327,20201,17,3,4.0
1608521,327,20201,17,3,4.0
1608526,20,20201,17,3,4.0
1608535,20,20201,17,3,4.0
1608539,101,20191,17,3,4.0
1608544,327,20201,17,3,36.667
1608556,325,20191,2,3,4.0
1608560,327,20191,2,3,4.0
1608563,324,20191,2,3,4.0
1608566,323,20201,2,3,4.0
1608568,120,20191,2,3,4.0
1608577,120,20191,2,3,4.0
1608585,328,20191,2,3,36.667
1608592,217,20201,2,3,3.75
1608598,217,20201,2,3,4.0
1608600,323,20201,2,3,3.75
1608601,321,20191,2,3,4.0
1608605,217,20201,2,3,4.0
1608616,118,20201,2,3,4.0
1608618,327,20191,2,3,4.0
1608619,323,20201,2,3,4.0
1608629,6,20191,2,3,4.0
1608634,323,20201,2,3,4.0
1608639,312,20191,2,3,4.0
1608641,393,20201,2,3,3.8
1608645,110,20201,2,3,3.6
1608650,207,20191,2,3,4.0
1608654,324,20191,2,3,4.0
1608655,323,20201,2,3,4.0
1608658,312,20191,2,3,4.0
1608665,323,20201,2,3,3.75
1608671,207,20191,2,3,4.0
1608673,321,20191,2,3,4.0
1608675,125,20191,5,3,4.0
1608678,213,20201,5,3,4.0
1608681,128,20201,5,3,3.75
1608690,109,20201,5,3,3.75
1608692,109,20201,5,3,36.667
1608695,114,20201,5,3,4.0
1608700,317,20201,5,3,3.75
1608701,114,20201,5,3,36.667
1608703,317,20201,5,3,4.0
1608705,317,20201,5,3,36.667
1608707,109,20201,5,3,38.333
1608709,109,20201,5,3,4.0
1608716,317,20201,5,3,4.0
1608718,339,20201,11,3,3.6
1608721,376,20201,11,3,4.0
1608724,316,20201,11,3,4.0
1608727,339,20201,11,3,3.6
1608729,242,20201,11,3,3.6
1608734,373,20191,11,3,4.0
1608741,323,20191,11,3,4.0
1608750,376,20201,11,3,4.0
1608753,376,20201,11,3,3.75
1608754,12,20191,11,3,36.667
1608755,346,20191,11,3,4.0
1608763,376,20201,11,3,36.667
1608769,429,20201,11,3,4.0
1608770,125,20191,11,3,4.0
1608772,125,20191,11,3,4.0
1608776,376,20201,11,3,36.667
1608782,25,20201,11,3,4.0
1608783,242,20191,11,3,4.0
1608788,429,20201,11,3,4.0
1608790,243,20201,11,3,4.0
1608802,243,20191,11,3,4.0
1608805,346,20191,11,3,4.0
1608806,376,20201,11,3,4.0
1608807,144,20201,11,3,4.0
1608811,241,20191,11,3,4.0
1608812,429,20201,11,3,3.75
1608813,373,20201,11,3,4.0
1608821,350,20191,11,3,36.667
1608826,373,20191,11,3,4.0
1608831,110,20201,3,3,3.6
1608834,195,20201,3,3,4.0
1608836,518,20201,3,3,36.667
1608837,12,20191,3,3,36.667
1608842,377,20191,3,3,36.667
1608843,401,20201,3,3,4.0
1608844,382,20201,3,3,4.0
1608848,23,20201,3,3,3.75
1608856,195,20201,3,3,4.0
1608862,195,20201,3,3,4.0
1608866,189,20191,3,3,4.0
1608867,377,20191,3,3,36.667
1608868,434,20191,3,3,4.0
1608869,189,20191,3,3,4.0
1608878,382,20201,3,3,4.0
1608883,518,20201,3,3,3.75
1608884,402,20201,3,3,4.0
1608888,445,20191,3,3,3.75
1608893,184,20191,3,3,4.0
1608900,302,20201,3,3,37.143
1608903,401,20201,3,3,3.6
1608914,401,20201,3,3,4.0
1608918,347,20191,3,3,3.75
1608922,401,20201,3,3,3.6
1608924,434,20201,3,3,4.0
1608930,401,20201,3,3,36.667
1608935,195,20201,3,3,36.667
1608942,367,20201,3,3,36.667
1608943,357,20201,3,3,4.0
1608949,377,20191,3,3,4.0
1608950,189,20191,3,3,4.0
1608952,402,20201,3,3,4.0
1608953,367,20201,3,3,4.0
1608955,357,20201,3,3,4.0
1608957,195,20201,3,3,4.0
1608961,135,20201,3,3,38.333
1608962,195,20201,3,3,4.0
1608965,377,20191,3,3,4.0
1608969,357,20201,3,3,38.333
1608971,195,20201,3,3,4.0
1608978,195,20201,3,3,36.667
1608979,195,20201,3,3,3.75
1608980,401,20201,3,3,3.75
1608984,367,20201,3,3,4.0
1608986,195,20201,3,3,4.0
1608990,514,20201,3,3,3.75
1608992,357,20201,3,3,4.0
1608997,445,20191,3,3,4.0
1608999,382,20201,3,3,4.0
1609002,434,20201,3,3,3.75
1609003,368,20191,3,3,4.0
1609005,135,20201,3,3,4.0
1609010,450,20201,3,3,3.8
1609018,460,20201,3,3,36.667
1609023,463,20201,3,3,4.0
1609024,450,20201,3,3,36.667
1609027,460,20201,3,3,3.8
1609035,522,20201,3,3,3.8
1609036,446,20201,3,3,3.6
1609040,460,20201,3,3,3.6
1609042,514,20201,3,3,36.667
1609044,23,20201,3,3,3.6
1609046,463,20201,3,3,4.0
1609050,340,20191,3,3,4.0
1609059,368,20191,3,3,4.0
1609067,521,20191,3,3,4.0
1609068,460,20201,3,3,3.75
1609069,446,20201,3,3,4.0
1609072,522,20201,3,3,4.0
1609085,386,20201,6,3,36.667
1609090,164,20201,6,3,36.667
1609108,147,20201,6,3,4.0
1609110,5,20201,6,3,4.0
1609114,147,20201,6,3,4.0
1609138,101,20191,6,3,36.667
1609171,126,20201,6,3,37.143
1609173,221,20201,6,3,36.667
1609183,221,20201,6,3,4.0
1609186,372,20201,6,3,4.0
1609198,103,20191,6,3,4.0
1609223,441,20201,6,3,36.667
1609225,397,20201,6,3,36.667
1609227,396,20201,6,3,4.0
1609232,397,20201,6,3,3.8
1609241,396,20201,6,3,36.667
1609243,397,20201,6,3,4.0
1609244,580,20201,6,3,4.0
1609246,516,20201,6,3,4.0
1609249,582,20201,6,3,3.6
1609278,396,20201,6,3,4.0
1609300,578,20201,6,3,36.667
1609304,26,20201,6,3,4.0
1609305,414,20201,6,3,36.667
1609314,582,20201,6,3,4.0
1609342,582,20201,6,3,36.667
1609347,579,20201,6,3,4.0
1609357,397,20201,6,3,38.333
1609373,20,20201,6,3,4.0
1609382,225,20201,6,3,3.6
1609389,409,20201,6,3,4.0
1609390,236,20201,6,3,3.6
1609394,237,20201,6,3,4.0
1609404,409,20201,6,3,3.6
1609409,409,20201,6,3,4.0
1609411,384,20201,6,3,36.667
1609430,236,20201,6,3,3.6
1609435,409,20201,6,3,3.6
1609482,168,20191,6,3,4.0
1609523,175,20191,7,3,4.0
1609541,179,20201,7,3,4.0
1609548,221,20201,7,3,36.667
1609563,179,20201,7,3,36.667
1609572,221,20201,7,3,36.667
1609619,180,20191,7,3,4.0
1609643,230,20201,6,3,36.667
1609648,135,20191,6,3,4.0
1609666,229,20201,6,3,4.0
1609685,308,20201,7,3,3.6
1609704,313,20201,7,3,4.0
1609715,501,20201,7,3,4.0
1609748,427,20201,6,3,4.0
1609752,4,20191,6,3,4.0
1609776,501,20201,7,3,4.0
1609781,201,20201,7,3,4.0
1609801,19,20191,7,3,4.0
1609811,251,20201,7,3,36.667
1609820,171,20191,7,3,4.0
1609833,206,20191,7,3,4.0
1609838,171,20191,7,3,4.0
1609860,249,20201,13,3,36.667
1609868,242,20201,13,3,4.0
1609878,228,20201,13,3,4.0
1609884,218,20191,13,3,4.0
1609887,219,20201,13,3,4.0
1609890,219,20201,13,3,4.0
1609891,218,20191,13,3,3.75
1609893,219,20201,13,3,36.667
1609898,246,20191,13,3,4.0
1609899,211,20201,13,3,4.0
1609904,246,20201,13,3,3.8
1609905,219,20201,13,3,4.0
1609908,249,20201,13,3,4.0
1609909,12,20201,13,3,3.6
1609910,325,20201,12,3,3.6
1609916,315,20201,12,3,3.6
1609918,242,20201,13,3,3.8
1609920,238,20191,13,3,36.667
1609921,242,20201,13,3,3.75
1609924,211,20201,13,3,3.6
1609926,242,20201,13,3,4.0
1609932,247,20201,13,3,4.0
1609934,242,20201,13,3,4.0
1609935,250,20201,13,3,3.6
1609938,242,20201,13,3,4.0
1609953,273,20201,6,3,36.667
1609961,154,20191,1,3,4.0
1609962,158,20201,1,3,4.0
1609963,158,20201,1,3,38.333
1609970,237,20201,1,3,3.75
1609971,312,20201,1,3,4.0
1609980,237,20201,1,3,4.0
1610025,307,20201,15,3,36.667
1610043,206,20201,9,3,4.0
1610046,346,20191,9,3,4.0
1610106,226,20191,16,3,4.0
1610141,400,20201,16,3,36.667
1610184,102,20201,16,3,4.0
1610185,386,20201,16,3,4.0
1610191,208,20191,16,3,3.75
1610208,370,20201,16,3,3.75
1610218,304,20201,11,3,4.0
1610225,245,20201,9,3,38.333
1610246,384,20191,11,3,36.667
1610295,318,20201,4,3,37.143
1610300,344,20191,4,3,4.0
1610306,316,20201,4,3,4.0
1610316,345,20201,4,3,36.667
1610317,325,20201,4,3,4.0
1610318,313,20201,4,3,3.75
1610324,110,20201,4,3,36.667
1610358,387,20201,8,3,4.0
1610365,173,20201,8,3,36.667
1610392,387,20201,8,3,36.667
1610401,304,20201,3,3,3.6
1610405,371,20191,3,3,4.0
1610417,301,20191,3,3,4.0
1610433,214,20201,15,3,4.0
1610434,376,20201,15,3,36.667
1610441,224,20191,15,3,4.0
1610442,365,20191,15,3,4.0
1610455,441,20201,8,3,36.667
1610465,316,20201,12,3,3.6
1610479,242,20201,12,3,36.667
1610480,209,20201,12,3,4.0
1610482,113,20201,12,3,3.75
1610507,279,20201,6,3,4.0
1610511,234,20201,6,3,4.0
1610523,514,20201,6,3,4.0
1610524,344,20191,14,3,4.0
1610526,347,20191,14,3,4.0
1610532,353,20201,14,3,4.0
1610533,346,20191,14,3,4.0
1610535,372,20201,14,3,36.667
1610537,364,20201,14,3,4.0
1610549,381,20201,14,3,3.75
1610553,372,20201,14,3,4.0
1610559,372,20201,14,3,4.0
1610565,372,20201,14,3,3.6
1610591,259,20201,1,3,4.0
1610594,388,20191,1,3,4.0
1610617,455,20191,9,3,4.0
1610655,271,20201,7,3,36.667
1610696,428,20201,9,3,36.667
1610701,183,20201,9,3,4.0
1610705,271,20201,9,3,4.0
1610710,353,20201,3,3,3.8
1610712,532,20191,3,3,36.667
1610715,11,20201,3,3,4.0
1610731,384,20201,3,3,3.75
1610741,4,20201,17,3,36.667
1610747,362,20201,17,3,4.0
1610749,365,20201,17,3,4.0
1610751,368,20191,17,3,4.0
1610757,372,20201,17,3,4.0
1610765,361,20201,17,3,3.75
1610801,207,20191,12,3,4.0
1610818,400,20201,12,3,3.75
1610827,19,20191,12,3,4.0
1610835,400,20201,12,3,4.0
1610866,121,20191,12,3,3.75
1610869,58,20191,12,3,4.0
1610880,345,20191,12,3,3.75
1610886,254,20201,12,3,4.0
1610893,223,20191,12,3,36.667
1610908,228,20201,12,3,4.0
1610910,325,20201,12,3,4.0
1610919,207,20191,12,3,4.0
1610922,20,20191,12,3,4.0
1610953,223,20191,12,3,36.667
1610957,316,20191,12,3,4.0
1610974,310,20191,14,3,4.0
1610977,310,20201,14,3,4.0
1610978,189,20201,14,3,36.667
1610983,188,20201,14,3,36.667
1610989,151,20201,14,3,4.0
1610990,440,20201,14,3,4.0
1610991,308,20201,14,3,4.0
1610995,193,20201,14,3,4.0
1610996,193,20201,14,3,36.667
1610999,190,20191,14,3,4.0
1611007,426,20201,14,3,3.6
1611008,440,20201,14,3,4.0
1611011,187,20191,14,3,4.0
1611013,426,20201,14,3,4.0
1611030,423,20191,9,3,4.0
1611037,204,20201,13,3,36.667
1611039,291,20201,13,3,4.0
1611040,289,20201,13,3,3.6
1611041,292,20201,13,3,36.667
1611043,199,20201,13,3,4.0
1611055,125,20191,1,3,4.0
1611060,123,20201,1,3,4.0
1611063,19,20201,1,3,3.8
1611065,351,20201,1,3,36.667
1611067,223,20201,1,3,4.0
1611069,124,20201,1,3,4.0
1611070,394,20201,1,3,3.6
1611074,124,20201,1,3,38.571
1611076,394,20201,1,3,36.667
1611078,123,20201,1,3,38.571
1611084,123,20201,1,3,4.0
1611085,351,20201,1,3,4.0
1611086,123,20201,1,3,38.333
1611132,208,20201,7,3,4.0
1611139,244,20201,13,3,36.667
1611141,219,20201,13,3,36.667
1611144,326,20201,9,3,36.667
1611145,353,20201,16,3,3.6
1611151,395,20191,12,3,36.667
1700003,131,20201,1,3,4.0
1700004,159,20201,1,3,4.0
1700005,304,20201,1,3,4.0
1700013,304,20201,1,3,4.0
1700014,152,20201,1,3,4.0
1700016,236,20201,1,3,4.0
1700017,159,20201,1,3,4.0
1700022,304,20201,1,3,38.333
1700026,152,20201,1,3,4.0
1700028,115,20191,1,3,4.0
1700030,159,20201,1,3,4.0
1700031,13,20191,1,3,4.0
1700034,152,20201,1,3,37.143
1700035,159,20201,1,3,3.8
1700036,317,20201,1,3,36.667
1700038,317,20201,1,3,38.333
1700039,131,20201,1,3,36.667
1700051,34,20191,1,3,4.0
1700054,140,20201,1,3,4.0
1700055,138,20201,1,3,36.667
1700061,114,20201,1,3,36.667
1700078,164,20201,1,3,36.667
1700093,34,20191,1,3,4.0
1700094,114,20201,1,3,4.0
1700098,325,20201,3,3,4.0
1700100,323,20201,3,3,3.6
1700102,324,20201,3,3,38.333
1700103,20,20201,3,3,4.0
1700108,153,20201,3,3,3.75
1700111,323,20201,3,3,38.333
